ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
hsa05200,Pathways in cancer,460,-0.35411219152897444,-1.3966267447809046,3.703210406154158e-4,0.004205312312789355,0.00290021538813059,3031,"tags=22%, list=14%, signal=20%",3911/7188/4087/1439/4853/3915/3685/5290/8030/5330/6198/9170/1643/3717/2788/5332/7187/5293/54583/3566/27436/2475/2002/5567/6776/581/2308/7048/112399/6777/2956/5743/5578/2033/5604/816/5295/2932/4292/23365/1021/405/3570/867/2122/1612/3460/5728/6934/4259/2034/3572/8454/1870/5467/26060/5599/11040/5898/4851/6775/3480/6774/7170/51426/330/10125/6654/7184/1387/4193/23604/3091/2782/3574/6256/3575/10587/3600/3655/2113/1488/861/5291/6655/51176/896/10000/54331/3320/23236/5154/8202/6789/6093/596/817/673/4437/2776/5579/8648/9252
hsa05206,MicroRNAs in cancer,174,-0.4308334255372179,-1.5587312972328433,4.1572401134862144e-4,0.004520998623416258,0.0031179300851146606,2973,"tags=24%, list=14%, signal=21%",23405/4853/8434/5581/5290/399694/960/994/406950/27250/5293/7143/2475/4363/5743/5578/2033/5604/7168/5295/1021/8660/5728/1870/4851/6774/6768/6654/1387/4193/4082/5291/6655/472/5154/6935/6093/596/5579/9252/9839/27086
hsa05310,Asthma,24,0.7023984372752033,1.9325623268062835,5.727238927742021e-4,0.005748576549376891,0.003964535551294408,1851,"tags=46%, list=9%, signal=42%",3122/3113/2207/3109/3127/3117/3115/3111/2205/3123/3119
hsa04750,Inflammatory mediator regulation of TRP channels,88,-0.5204260466733716,-1.7196609724919685,5.478669817892565e-4,0.005748576549376891,0.003964535551294408,2910,"tags=33%, list=14%, signal=29%",2150/5581/5290/5330/5332/5293/5501/5567/3554/5578/816/5295/51393/5500/5603/3556/5599/5608/1432/5291/3708/23236/5321/817/5588/3709/2776/5583/5579
hsa04933,AGE-RAGE signaling pathway in diabetic complications,92,-0.5070136683553946,-1.6867782262355053,5.781614345637678e-4,0.005748576549376891,0.003964535551294408,2985,"tags=30%, list=14%, signal=26%",4087/5581/5290/5330/1958/3717/5332/3383/5293/6776/581/2308/7048/6777/5578/5295/1729/5603/5599/6774/1432/5590/5291/10000/23236/596/1536/5579
hsa03040,Spliceosome,127,0.4459152191712986,1.6068818927080808,6.633926974770394e-4,0.00641279607561138,0.004422617983180262,3264,"tags=41%, list=16%, signal=35%",8896/6632/22938/10291/11017/51503/4809/84950/1659/25804/51691/7919/6635/8683/25949/6634/56949/22827/51340/10262/84844/10285/27258/22916/23450/5093/51729/57819/55119/10929/6626/10772/11157/8559/3190/6629/6633/6631/10992/51690/83443/24148/23658/5356/4116/153527/6627/27339/55110/10286/84991/51639
hsa00860,Porphyrin metabolism,30,0.6805227389617049,1.950360782401658,7.806577993010882e-4,0.0073424030853183435,0.005063726265736789,1889,"tags=33%, list=9%, signal=30%",2512/212/2495/2235/3163/644/3145/2990/210/645
hsa04261,Adrenergic signaling in cardiomyocytes,131,-0.4581212649200891,-1.601262801176566,8.512115685485138e-4,0.007795305943549546,0.005376073064516929,2040,"tags=24%, list=10%, signal=22%",5332/5501/5567/1388/783/5578/816/7168/5525/5500/488/5603/3753/55844/785/3784/7170/491/1432/493/10000/23236/6546/1385/23533/9586/596/817/2776/490/5527/9252
hsa04070,Phosphatidylinositol signaling system,90,-0.5109040389701023,-1.6931480393634555,9.834544247546788e-4,0.008775439482426366,0.006052027229259563,3122,"tags=38%, list=15%, signal=32%",1606/51447/3633/253430/5290/5330/3635/5332/5293/200576/5578/8776/8394/1607/5295/8898/5728/8527/55300/8821/22908/160851/1608/8760/22876/5291/8897/3708/3631/23236/3707/3632/3709/5579
hsa04722,Neurotrophin signaling pathway,113,-0.47115966196622633,-1.6139416450285964,0.0010125681003525842,0.008809342473067482,0.006075408602115505,2844,"tags=32%, list=14%, signal=28%",5290/399694/53358/4214/6196/5293/51135/581/5604/816/11213/2889/10019/5295/2932/5603/5170/5599/6654/1432/57498/2549/5291/6655/10000/814/5607/6272/9500/5906/596/817/673/6197/4217/9252
