ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
R-MMU-8978868,Fatty acid metabolism,149,-0.45207431200070614,-1.9693111659688136,1.9301920149602395e-7,2.0421431518279334e-4,1.9078424232080686e-4,3409,"tags=39%, list=22%, signal=31%",13117/71985/80911/11364/56360/666168/19015/20280/11409/19215/56473/12408/106648/264895/13076/52538/17164/11671/109136/330260/76267/74147/83702/74156/100705/19225/15107/12908/108099/110959/19224/102632/12686/13177/16993/235674/257633/106529/13077/64385/11666/13167/12895/170789/108097/57279/56690/20520/12894/19223/14081/13118/12896/13120/26897/21835/54397/13124
R-MMU-9013424,RHOV GTPase cycle,30,0.6689044772096157,2.234430311077229,2.5438517214882467e-6,0.0013456975606672824,0.0012571982981460336,2584,"tags=47%, list=17%, signal=39%",20742/101565/270163/18708/17974/26431/229658/56513/53382/29875/59009/59069/326618/75415
R-MMU-1428517,Aerobic respiration and respiratory electron transport,189,-0.398445246843699,-1.7907870389936036,4.458615199252371e-6,0.0015724049602696695,0.0014689963761747287,4412,"tags=46%, list=28%, signal=33%",17449/68194/72542/20917/595136/14719/22272/12866/16832/75406/407785/22228/66576/67876/20930/227197/66278/231430/68477/18293/66459/18746/22227/67264/12858/66343/11429/110842/66128/68197/64384/66359/27402/225887/67130/12865/66694/109801/66218/67184/68349/66945/235339/17436/76947/104130/15526/110323/20523/74316/13382/319518/66916/76282/78920/66152/66377/68002/17992/66706/68202/67863/76425/68198/27273/78330/18041/66925/210582/59003/68342/54405/217666/50799/56295/382051/68015/12864/66046/68267/66142/14651/226139/14718/56451/12856/68263
R-MMU-211897,Cytochrome P450 - arranged by substrate type,57,-0.5491331471922997,-2.068007166898266,2.022248760754813e-5,0.005348847972196481,0.004997083121970447,3546,"tags=42%, list=23%, signal=33%",13079/13117/14148/11624/666168/56388/106648/13076/337924/17977/56448/13123/13077/64385/232174/104086/100041375/19223/13122/102294/13118/13120/53973/13124
R-MMU-211945,Phase I - Functionalization of compounds,88,-0.4739745031862845,-1.9255168701956489,2.5883986537214018e-5,0.005477051551274486,0.00511685544388294,3546,"tags=39%, list=23%, signal=30%",13079/13117/11529/14148/11669/11624/104158/666168/56388/106648/13076/337924/11532/26876/19224/72535/109754/17977/56448/13123/13077/64385/13909/232174/104086/382053/100041375/19223/13122/102294/13118/13120/53973/13124
R-MMU-6798695,Neutrophil degranulation,424,-0.3174445252645761,-1.5497732198084393,4.2636309234344026e-5,0.007518202528322664,0.007023770942289307,3428,"tags=33%, list=22%, signal=26%",13010/26413/14991/17319/67963/215449/238393/12508/232413/18746/17380/19204/12505/21938/18103/105855/19025/71902/16423/12306/212032/68197/383295/15013/11674/66681/232714/19336/72157/16410/19181/56212/21762/17159/56016/20430/15369/53328/15015/68724/52588/20719/11886/232449/21968/13058/266692/11501/20702/14127/26367/27261/52120/19261/100310872/14569/19330/13030/15951/19156/56615/14190/15170/52331/14375/12283/18753/19344/74244/18475/26442/241633/17105/11984/268373/18636/14130/109754/110078/16993/235674/57437/59287/13001/13002/216197/28240/20201/107767/19345/231507/54672/226977/100037283/26416/140497/100040563/13057/16480/69537/109905/15442/19264/14590/68682/14276/13830/13036/11881/11676/16408/12796/59029/16783/78892/14133/75612/20568/50917/50701/12469/12798/18613/13040/22139/14972/72042/16414/100040531/21648/17002/52855/19339/224794/20202/20619/68195/22177/13244
R-MMU-6781823,Formation of TC-NER Pre-Incision Complex,48,0.5239914375019787,1.932362550291219,1.653997818097833e-4,0.024998995593535817,0.02335494663449422,2616,"tags=42%, list=17%, signal=35%",71101/20020/14885/69241/252870/245841/12572/66671/22590/319955/72584/12848/69833/23894/26572/17420/26893/66467/20021/66420
R-MMU-9013420,RHOU GTPase cycle,35,0.5811683579157488,2.038773561441683,1.9714189626964356e-4,0.026072015781660362,0.024357400078578333,1767,"tags=34%, list=11%, signal=30%",20742/18708/20844/17974/26431/229658/56513/69581/53382/15239/29875/17920
R-MMU-674695,RNA Polymerase II Pre-transcription Events,70,0.4509789182640981,1.7741648142075268,3.8320079657785076e-4,0.04504738253104068,0.042084859413637654,2685,"tags=39%, list=17%, signal=32%",20020/209361/14885/70122/69241/245841/12572/66671/24074/27632/228980/69833/66464/83602/99730/13716/70439/93736/23894/74197/17420/66467/20021/72949/66420/98053/214498
