ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
R-MMU-422475,Axon guidance,231,-0.35025198490385673,-1.6307158228233076,2.003719007537757e-4,0.004728776857789107,0.0035246706284640782,2745,"tags=36%, list=17%, signal=31%",12824/19699/16399/18844/13641/13643/54126/20416/12934/110351/18846/12995/59287/20315/224105/18761/20452/53378/12569/19262/110596/18481/22190/58194/19876/13642/13649/11465/66340/67300/20742/19684/14360/67951/18708/18749/22359/227613/13848/17698/78294/12826/17974/20349/13846/13866/22177/18750/14083/22142/57257/18803/243743/15529/12827/11848/16402/56637/19247/14182/18643/226548/12825/22325/20346/74769/14159/68089/22146/17390/12767/12831/66713/22186/12832/76709/12834/19353/11461/11772/12833/22240/16412/22187
R-MMU-1834949,Cytosolic sensors of pathogen-associated DNA,28,-0.6246622295985251,-2.007908073873073,2.1600904355817172e-4,0.004986991396929964,0.0037171350287355863,3024,"tags=54%, list=19%, signal=44%",16150/54123/22190/18036/328572/56480/72935/78294/18034/20852/12387/18035/17874/22186/22187
R-MMU-69242,S Phase,141,-0.38948319620228183,-1.7009323526982176,2.3097195123315952e-4,0.005218983238502456,0.003890053915505845,1978,"tags=26%, list=12%, signal=23%",12567/18972/26443/66634/78294/19179/19167/56438/19186/17222/17420/66671/69077/19718/26446/69745/18968/71988/17215/69957/68999/16913/216080/621823/18538/11651/12575/17463/77891/22186/106344/68240/75430/52717/26444/66997/22187
R-MMU-2168880,Scavenging of heme from plasma,16,0.7031771111392834,1.9701113697238677,2.9632718042150747e-4,0.006170577757012567,0.004599340344209982,1522,"tags=44%, list=10%, signal=40%",11806/11657/100503605/101488143/16971/15458/75761
R-MMU-114604,GPVI-mediated activation cascade,32,-0.5813677210892259,-1.9401385599325418,2.8759455231478333e-4,0.006170577757012567,0.004599340344209982,2082,"tags=50%, list=13%, signal=44%",56212/14360/18708/19354/16818/57257/18607/14127/11848/19247/22325/74769/14726/12842/19353/12843
R-MMU-174084,Autodegradation of Cdh1 by Cdh1:APC/C,64,-0.46938424037429,-1.7931390767797422,2.9305752775588413e-4,0.006170577757012567,0.004599340344209982,1794,"tags=33%, list=11%, signal=29%",26443/78294/19179/19167/19186/17222/69077/26446/69957/68999/16913/216080/621823/17463/77891/22186/75430/52717/26444/66997/22187
R-MMU-68867,Assembly of the pre-replicative complex,82,-0.4426330751123595,-1.7705989859945663,2.842191606807985e-4,0.006170577757012567,0.004599340344209982,3114,"tags=40%, list=19%, signal=33%",17220/17216/19175/26428/17219/22190/18392/19188/52206/26443/66634/78294/19179/19167/19186/17222/69077/26446/17215/69957/68999/16913/216080/621823/17463/77891/22186/75430/16211/52717/26444/66997/22187
R-MMU-4086400,PCP/CE pathway,84,-0.44237281473660317,-1.7712122958815195,3.117965318108057e-4,0.006367844553520686,0.004746376354690808,2114,"tags=35%, list=13%, signal=30%",67300/14365/170758/74325/13544/26443/19354/78294/19179/216869/19167/18751/19186/69077/18750/26446/11848/18643/16913/621823/13542/17463/22186/19353/14362/11772/26444/66997/22187
R-MMU-2454202,Fc epsilon receptor (FCERI) signaling,113,-0.3947932789180327,-1.662093750078827,3.418986936356005e-4,0.006850875710207692,0.005106411471975603,1997,"tags=28%, list=12%, signal=25%",16476/18708/93765/26443/78294/19179/19167/19186/14281/26419/69077/12314/57257/18607/26446/18803/12313/14127/22325/56743/74769/16913/216080/621823/18035/19058/17463/22186/19353/26444/66997/22187
R-MMU-3000171,Non-integrin membrane-ECM interactions,33,-0.5689266136689217,-1.921487420441577,4.016678631140969e-4,0.007899467974577239,0.005887996745844072,1823,"tags=48%, list=11%, signal=43%",20969/16419/16403/12826/18750/15529/12827/12814/12825/16398/12831/12832/12842/12843/20970/16412
R-MMU-8878166,Transcriptional regulation by RUNX2,62,-0.47715160409939217,-1.8106218299698795,4.227989209863009e-4,0.008163862801590028,0.006085067724051641,1978,"tags=34%, list=12%, signal=30%",12567/26443/78294/19179/19167/56438/19186/69077/26446/56424/20682/56275/16913/621823/268697/17463/22186/12393/26444/66997/22187
R-MMU-190236,Signaling by FGFR,67,-0.4669468528529001,-1.811960971235316,4.81301053527833e-4,0.009127530693688548,0.006803353237837038,2663,"tags=31%, list=17%, signal=26%",22190/20021/72514/18708/19205/67710/78294/68705/66491/18803/19247/14182/14180/15382/14178/69241/14183/22186/67903/24064/22187
R-MMU-446203,Asparagine N-linked glycosylation,243,-0.324921622721602,-1.521174417817796,5.161701756681872e-4,0.009617065378238856,0.007168235865235028,3917,"tags=37%, list=24%, signal=28%",54399/56389/16333/12091/60409/245847/98388/66111/54130/105785/76308/13136/53334/213827/56041/69162/12345/66397/13427/108123/29858/68581/20452/57170/17156/17957/67665/50935/17155/50907/228998/22190/20334/234663/67231/56375/14583/214895/23956/110119/21802/228368/20742/227648/76332/67951/14584/18010/52014/66174/66789/227613/12068/54160/23802/53618/13478/235504/78294/19179/11839/66226/13424/19025/320438/67857/102580/67542/13481/22142/76983/66913/69608/66251/66676/70361/53598/22146/50877/110379/64138/27096/11843/22186/208211/217364/67727/11844/71665/22187
R-MMU-5628897,TP53 Regulates Metabolic Genes,62,-0.470295993435478,-1.784607208580759,5.944039454933633e-4,0.010883741208861238,0.0081123732669874625,2595,"tags=45%, list=16%, signal=38%",66508/21672/22627/12866/319801/68441/14776/14782/75747/17992/140742/12862/19744/22166/66142/22629/13063/55948/12868/108099/11651/12861/22630/64930/12867/110323/18477/12864
