ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0043648,dicarboxylic acid metabolic process,15/251,90/16510,0.16666666666666666,10.96281540504648,11.775167426776424,5.852362165074355e-12,1.5310317572079575e-10,1.210125461598557e-10,Sucla2/Sdha/Sdhb/Mrps36/Dld/Pck1/Me1/Mdh1/Mdh2/Suclg1/Cs/Ogdh/Acly/Phyh/Glul,15
GO:0042180,cellular ketone metabolic process,22/251,229/16510,0.09606986899563319,6.319177438716749,10.07098640913408,6.366067463575638e-12,1.6464965394429718e-10,1.3013886716807137e-10,Acsl5/Aldoa/Apoc1/Dgat2/Gpd1/Dbi/Coq8a/Acadl/Scp2/Gpd2/Fabp3/Acadvl/Acacb/Pdk4/Ces1d/Aifm2/Comt/Dgat1/Fabp5/Pparg/Adipoq/Plin5,22
GO:0016052,carbohydrate catabolic process,19/251,175/16510,0.10857142857142857,7.141491178144564,10.14807378537984,2.1729838979055098e-11,5.317969195304237e-10,4.203315768557461e-10,Eno1/Pfkl/Ldha/Aldoa/Pgd/Gpd1/Pkm/Hk2/Gpd2/Gapdh/Gpi1/Pygl/Mtch2/Pgk1/Ogdh/Pgam1/Slc4a4/Pgm2/Hsd11b1,19
GO:0062012,regulation of small molecule metabolic process,26/251,353/16510,0.07365439093484419,4.844756949538954,9.0724839755416955,3.1055094655875216e-11,7.362645357997082e-10,5.819425084088899e-10,Eno1/Acsl5/Ndufc2/Apoc1/Dgat2/Gpd1/Dbi/Acadl/Scp2/Fabp3/Mtch2/Acadvl/Me1/Acadm/Acacb/Pdk4/Ces1d/Comt/Dgat1/Slc4a4/Ephx2/Fabp5/Hsd11b1/Pparg/Adipoq/Plin5,26
GO:0019216,regulation of lipid metabolic process,25/251,342/16510,0.07309941520467836,4.8082523706344205,8.842212601829756,8.941079626314401e-11,2.097927549432121e-9,1.6581991406805548e-9,Acsl5/Thrsp/Apoc1/Dgat2/Dbi/Acadl/Scp2/Fabp3/Ppp2r5a/Dnajc15/Pde3b/Pck1/Acadvl/Acacb/Pdk4/Pnpla2/Cidea/Ces1d/Dgat1/Ephx2/Dnajc19/Fabp5/Pparg/Adipoq/Plin5,25
GO:0006735,NADH regeneration,8/251,19/16510,0.42105263157894735,27.695533654854266,14.465792813542931,1.6700256558223216e-10,3.7264494045603955e-9,2.945380645820793e-9,Eno1/Pfkl/Aldoa/Pkm/Gapdh/Gpi1/Pgk1/Pgam1,8
GO:0061621,canonical glycolysis,8/251,19/16510,0.42105263157894735,27.695533654854266,14.465792813542931,1.6700256558223216e-10,3.7264494045603955e-9,2.945380645820793e-9,Eno1/Pfkl/Aldoa/Pkm/Gapdh/Gpi1/Pgk1/Pgam1,8
GO:0061718,glucose catabolic process to pyruvate,8/251,19/16510,0.42105263157894735,27.695533654854266,14.465792813542931,1.6700256558223216e-10,3.7264494045603955e-9,2.945380645820793e-9,Eno1/Pfkl/Aldoa/Pkm/Gapdh/Gpi1/Pgk1/Pgam1,8
GO:0010876,lipid localization,28/251,446/16510,0.06278026905829596,4.129491004591499,8.32462383518809,2.1795128210542966e-10,4.769779981461133e-9,3.7700277441111264e-9,Plin2/Acsl5/Apoc1/Dgat2/Fabp4/Dbi/Rbp7/Cd36/Scp2/Fabp3/Acsl1/Acacb/Pnpla2/Slc25a20/Cidea/Tmem135/Ces1d/Comt/Dgat1/Abcd3/Fabp5/Npc2/Vdac1/Rbp4/Pparg/Adipoq/Vdac2/Plin5,28
GO:0019677,NAD catabolic process,8/251,22/16510,0.36363636363636365,23.918869974646867,13.365059013827775,6.792029504138955e-10,1.3802374242339521e-8,1.0909378216704395e-8,Eno1/Pfkl/Aldoa/Pkm/Gapdh/Gpi1/Pgk1/Pgam1,8
GO:0006081,cellular aldehyde metabolic process,12/251,73/16510,0.1643835616438356,10.812639851552692,10.439659667216146,9.484210623808412e-10,1.9102710955564552e-8,1.5098757294912507e-8,Eno1/Aldoa/Tkt/Gpd1/Taldo1/Gapdh/Pck1/Mdh1/Mdh2/Pgk1/Pgam1/Rbp4,12
