ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0048678,response to axon injury,4/50,90/16510,0.044444444444444446,14.675555555555556,7.16985094177005,1.569974359993183e-4,0.015415185747183065,0.011650862355738884,Jun/Flna/Dpysl3/Lamb2,4
GO:0007229,integrin-mediated signaling pathway,4/50,93/16510,0.043010752688172046,14.20215053763441,7.036711184559681,1.782035243144921e-4,0.01646810215870983,0.012446661017136042,Flna/Fn1/Lamb2/Itga5,4
GO:0051495,positive regulation of cytoskeleton organization,5/50,179/16510,0.027932960893854747,9.223463687150836,6.09684810956781,2.021864447075118e-4,0.017646383590861167,0.01333721108947797,Hspa1a/Flna/Dstn/Hspa1b/Synpo2,5
GO:0070371,ERK1 and ERK2 cascade,6/50,286/16510,0.02097902097902098,6.927272727272728,5.573004950073356,2.1479707809195055e-4,0.017760326825392334,0.01342332986635569,Dusp1/Acta2/Jun/F2r/Fn1/Errfi1,6
GO:0007519,skeletal muscle tissue development,5/50,186/16510,0.026881720430107527,8.876344086021506,5.953856047122678,2.4159381760424176e-4,0.018313830696715855,0.01384167042506984,Nr4a1/Btg2/Myl6/Nupr1/Eln,5
GO:1901800,positive regulation of proteasomal protein catabolic process,4/50,101/16510,0.039603960396039604,13.077227722772276,6.70992019866622,2.4480613916679373e-4,0.018313830696715855,0.01384167042506984,Clu/Hspa1a/Hspa1b/Nupr1,4
GO:0014706,striated muscle tissue development,7/50,440/16510,0.015909090909090907,5.253181818181818,4.983825398572494,3.377392009544009e-4,0.021870155632107577,0.016529555799535897,Nr4a1/Myh11/Btg2/Myh10/Myl6/Nupr1/Eln,7
GO:0032963,collagen metabolic process,4/50,113/16510,0.035398230088495575,11.68849557522124,6.283535538207392,3.75901943608223e-4,0.021870155632107577,0.016529555799535897,Serpine1/F2r/Fn1/Errfi1,4
GO:0043086,negative regulation of catalytic activity,7/50,449/16510,0.015590200445434299,5.147884187082406,4.911271826657612,3.815792567838853e-4,0.021870155632107577,0.016529555799535897,Dusp1/Serpine1/Nr4a1/Hspa1b/Zfp36/Wfdc1/Errfi1,7
GO:0048145,regulation of fibroblast proliferation,4/50,114/16510,0.03508771929824561,11.585964912280701,6.250926487349213,3.887069279825391e-4,0.021870155632107577,0.016529555799535897,Serpine1/Jun/Fn1/Nupr1,4
GO:0085029,extracellular matrix assembly,3/50,48/16510,0.0625,20.6375,7.509240063669781,4.106769085548112e-4,0.021870155632107577,0.016529555799535897,Myh11/Lamb2/Eln,3
GO:0001706,endoderm formation,3/50,49/16510,0.061224489795918366,20.216326530612243,7.4245608821571905,4.365300596175532e-4,0.021870155632107577,0.016529555799535897,Dusp1/Fn1/Itga5,3
GO:0010968,regulation of microtubule nucleation,2/50,11/16510,0.18181818181818182,60.03636363636364,10.7948745819308,4.8582833955738633e-4,0.021870155632107577,0.016529555799535897,Hspa1a/Hspa1b,2
GO:0031953,negative regulation of protein autophosphorylation,2/50,11/16510,0.18181818181818182,60.03636363636364,10.7948745819308,4.8582833955738633e-4,0.021870155632107577,0.016529555799535897,Jun/Errfi1,2
GO:0030048,actin filament-based movement,4/50,121/16510,0.03305785123966942,10.915702479338842,6.033515257652753,4.8724089568667425e-4,0.021870155632107577,0.016529555799535897,Acta2/Flna/Myh10/Myl6,4
GO:0032757,positive regulation of interleukin-8 production,3/50,54/16510,0.05555555555555555,18.344444444444445,7.035996336975434,5.814755270936345e-4,0.024705712176312258,0.018672681386230846,Serpine1/Hspa1b/F2r,3
GO:0061684,chaperone-mediated autophagy,2/50,12/16510,0.16666666666666666,55.03333333333333,10.31970313054564,5.81865913764197e-4,0.024705712176312258,0.018672681386230846,Clu/Synpo2,2
GO:0060213,positive regulation of nuclear-transcribed mRNA poly(A) tail shortening,2/50,13/16510,0.15384615384615385,50.8,9.899858841810282,6.863293591869179e-4,0.026955585582066198,0.020373145188495877,Btg2/Zfp36,2
GO:0031103,axon regeneration,3/50,59/16510,0.05084745762711865,16.789830508474576,6.696344578483224,7.540412787803197e-4,0.028892654852777616,0.02183719030716818,Jun/Flna/Lamb2,3
GO:0090257,regulation of muscle system process,5/50,243/16510,0.0205761316872428,6.794238683127572,5.015061407611979,8.184836479248266e-4,0.02990320490441634,0.022600968295206962,Nr4a1/Smtn/F2r/Errfi1/Lmcd1,5
GO:0048144,fibroblast proliferation,4/50,140/16510,0.02857142857142857,9.434285714285714,5.52355213375245,8.429110820529417e-4,0.03009575704329935,0.022746500013294695,Serpine1/Jun/Fn1/Nupr1,4
GO:0061077,chaperone-mediated protein folding,3/50,62/16510,0.04838709677419355,15.977419354838709,6.511885511568246,8.716521814449085e-4,0.03035160862563518,0.02293987371752252,Clu/Hspa1a/Hspa1b,3
GO:0140694,non-membrane-bounded organelle assembly,6/50,398/16510,0.01507537688442211,4.977889447236181,4.427412522118149,0.0012255406216919267,0.03644860088628621,0.027548006164180277,Hspa1a/Myh11/Myl9/Flna/Hspa1b/Myh10,6
GO:0032637,interleukin-8 production,3/50,71/16510,0.04225352112676056,13.952112676056338,6.0278517269593745,0.0012923242995785834,0.03644860088628621,0.027548006164180277,Serpine1/Hspa1b/F2r,3
GO:0090083,regulation of inclusion body assembly,2/50,18/16510,0.1111111111111111,36.68888888888889,8.349550334304245,0.001333296964220351,0.03644860088628621,0.027548006164180277,Clu/Hspa1b,2
GO:0090307,mitotic spindle assembly,3/50,72/16510,0.041666666666666664,13.758333333333333,5.97951796881433,0.0013456517195446214,0.03644860088628621,0.027548006164180277,Hspa1a/Flna/Hspa1b,3
GO:0030239,myofibril assembly,3/50,76/16510,0.039473684210526314,13.034210526315789,5.795397513000428,0.0015727595041284557,0.03985169646751297,0.030120080146976203,Myh11/Myl9/Myh10,3
GO:0150076,neuroinflammatory response,3/50,76/16510,0.039473684210526314,13.034210526315789,5.795397513000428,0.0015727595041284557,0.03985169646751297,0.030120080146976203,Jun/Clu/Nupr1,3
GO:1903036,positive regulation of response to wounding,3/50,76/16510,0.039473684210526314,13.034210526315789,5.795397513000428,0.0015727595041284557,0.03985169646751297,0.030120080146976203,Serpine1/Flna/F2r,3
GO:0061448,connective tissue development,5/50,285/16510,0.017543859649122806,5.792982456140351,4.498486143731316,0.0016618050980662573,0.041439616016858576,0.031320236434732474,Acta2/Cytl1/Pbxip1/Bgn/Errfi1,5
GO:0010466,negative regulation of peptidase activity,4/50,171/16510,0.023391812865497075,7.723976608187135,4.871267547317252,0.0017654153720752799,0.04154952197375349,0.031403303820157415,Serpine1/Nr4a1/Hspa1b/Wfdc1,4
GO:0030336,negative regulation of cell migration,5/50,291/16510,0.01718213058419244,5.673539518900344,4.433133883498302,0.0018207222129190909,0.04154952197375349,0.031403303820157415,Dusp1/Serpine1/Dcn/Dpysl3/Rhob,5
GO:0007492,endoderm development,3/50,80/16510,0.0375,12.3825,5.624634951708803,0.0018225560289622132,0.04154952197375349,0.031403303820157415,Dusp1/Fn1/Itga5,3
GO:0000070,mitotic sister chromatid segregation,4/50,174/16510,0.022988505747126436,7.5908045977011485,4.8169336945193635,0.0018812274973645797,0.04154952197375349,0.031403303820157415,Dusp1/Hspa1a/Flna/Hspa1b,4
GO:0042026,protein refolding,2/50,22/16510,0.09090909090909091,30.01818181818182,7.506336320777111,0.0019975076715908935,0.04224572343957423,0.031929495822198214,Hspa1a/Hspa1b,2
GO:0099159,regulation of modification of postsynaptic structure,2/50,22/16510,0.09090909090909091,30.01818181818182,7.506336320777111,0.0019975076715908935,0.04224572343957423,0.031929495822198214,Myh10/Rhob,2
GO:0043523,regulation of neuron apoptotic process,5/50,302/16510,0.016556291390728478,5.466887417218544,4.317916450297531,0.0021407127448664783,0.04367610028811996,0.0330105806727189,Jun/Clu/Btg2/F2r/Nupr1,5
GO:0045732,positive regulation of protein catabolic process,4/50,185/16510,0.021621621621621623,7.139459459459459,4.628282672816614,0.0023510456815736274,0.04668671066917446,0.035286012687077484,Clu/Hspa1a/Hspa1b/Nupr1,4
GO:0052547,regulation of peptidase activity,5/50,313/16510,0.01597444089456869,5.274760383386581,4.20820728698561,0.002500084752442186,0.047897965196178956,0.03620148396347607,Serpine1/Nr4a1/Hspa1b/Wfdc1/F2r,5
GO:0014850,response to muscle activity,2/50,25/16510,0.08,26.416,7.0091152470796345,0.0025791717597972727,0.048236652793351376,0.03645746547683363,Fn1/Itga5,2
GO:0035988,chondrocyte proliferation,2/50,25/16510,0.08,26.416,7.0091152470796345,0.0025791717597972727,0.048236652793351376,0.03645746547683363,Pbxip1/Errfi1,2
GO:0040013,negative regulation of locomotion,5/50,319/16510,0.01567398119122257,5.175548589341693,4.15052006196364,0.002713687649428443,0.04903965021772669,0.03706437431444652,Dusp1/Serpine1/Dcn/Dpysl3/Rhob,5
GO:0043266,regulation of potassium ion transport,3/50,92/16510,0.03260869565217391,10.767391304347825,5.177771079418009,0.0027157540222420254,0.04903965021772669,0.03706437431444652,Flna/Wwp2/Plcb4,3
GO:0030194,positive regulation of blood coagulation,2/50,26/16510,0.07692307692307693,25.4,6.862394295718433,0.002788711284194725,0.04922545424123498,0.03720480577849379,Serpine1/F2r,2
GO:1900048,positive regulation of hemostasis,2/50,26/16510,0.07692307692307693,25.4,6.862394295718433,0.002788711284194725,0.04922545424123498,0.03720480577849379,Serpine1/F2r,2
